file,header,year,seq_len,uncompressed_bytes,zlib_bytes,compression_ratio,bytes_per_base,bits_per_base,two_bit_bytes,ratio_vs_2bit,excess_bits_per_base,overhead_bits_hat,bits_per_base_corrected
hcov-19_2026_02_14_16.fasta,hCoV-19/Norway/6617/2021|EPI_ISL_1578926|2021-03-07,2021,29698,29698,8873,0.29877432823759176,0.29877432823759176,2.390194625900734,7425,1.195016835016835,0.39019462590073406,14492.0,1.902215637416661
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/MA-CDCBI-CRSP_01691/2021|EPI_ISL_1578392|2021-03-21,2021,29772,29772,8907,0.299173720274083,0.299173720274083,2.393389762192664,7443,1.196694881096332,0.3933897621926641,14524.0,1.9055488378342067
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/MA-CDC-STM-000042230/2021|EPI_ISL_1576184|2021-03-22,2021,29811,29811,8919,0.29918486464727784,0.29918486464727784,2.3934789171782227,7453,1.196699315711794,0.3934789171782227,14518.0,1.9064774747576398
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/un-RKI-I-070121/2021|EPI_ISL_1574251|2021-04-01,2021,29833,29833,8885,0.2978245566989575,0.2978245566989575,2.38259645359166,7459,1.1911784421504223,0.38259645359166017,14526.0,1.8956859853182717
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/un-RKI-I-062072/2021|EPI_ISL_1567502|2021-03-25,2021,29801,29801,8915,0.29915103520016106,0.29915103520016106,2.3932082816012885,7451,1.1964836934639647,0.3932082816012885,14502.0,1.9065803160967754
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/un-RKI-I-061602/2021|EPI_ISL_1567059|2021-03-25,2021,29821,29821,8921,0.29915160457395795,0.29915160457395795,2.3932128365916636,7456,1.1964860515021458,0.3932128365916636,14542.0,1.9055699004057542
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/RP-RKI-I-060914/2021|EPI_ISL_1566414|2021-03-26,2021,29808,29808,8918,0.2991814278046162,0.2991814278046162,2.3934514224369297,7452,1.1967257112184648,0.39345142243692965,14520.0,1.906333870101986
hcov-19_2026_02_14_16.fasta,hCoV-19/England/ALDP-14D4F01/2021|EPI_ISL_1564675|2021-04-05,2021,29763,29763,8914,0.29949937842287405,0.29949937842287405,2.3959950273829924,7441,1.1979572638086278,0.3959950273829924,14522.0,1.9080737828847898
hcov-19_2026_02_14_16.fasta,hCoV-19/England/MILK-14D64F1/2021|EPI_ISL_1564251|2021-03-17,2021,29763,29763,8907,0.2992641870779155,0.2992641870779155,2.394113496623324,7441,1.1970165300362854,0.3941134966233242,14522.0,1.9061922521251218
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NJ-CDC-FG-016954/2021|EPI_ISL_1557149|2021-03-23,2021,29794,29794,8911,0.2990870645096328,0.2990870645096328,2.3926965160770624,7449,1.196267955430259,0.39269651607706235,14508.0,1.905752836141505
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/MI-CDC-STM-000041041/2021|EPI_ISL_1554595|2021-03-20,2021,29812,29812,8914,0.29900711123037704,0.29900711123037704,2.3920568898430163,7453,1.1960284449215082,0.39205688984301634,14540.0,1.9043338253052462
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/IN-CDC-STM-000033936/2021|EPI_ISL_1554037|2021-03-12,2021,29813,29813,8918,0.29913125146748065,0.29913125146748065,2.393050011739845,7454,1.1964046149718273,0.3930500117398452,14562.0,1.904605373494784
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/TX-CDC-STM-000033934/2021|EPI_ISL_1554028|2021-03-12,2021,29812,29812,8918,0.2991412853884342,0.2991412853884342,2.3931302831074737,7453,1.1965651415537368,0.39313028310747367,14540.0,1.9054072185697035
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/IN-CDC-ASC210016030/2021|EPI_ISL_1551471|2021-03-23,2021,29849,29849,8904,0.29830145063486213,0.29830145063486213,2.386411605078897,7463,1.1930858903926036,0.38641160507889705,14570.0,1.8982880498509163
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NM-CDC-LC0035201/2021|EPI_ISL_1550363|2021-03-26,2021,29695,29695,8896,0.29957905371274623,0.29957905371274623,2.39663242970197,7424,1.1982758620689655,0.3966324297019699,14466.0,1.9094797103889545
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/WI-CDC-LC0028649/2021|EPI_ISL_1548306|2021-03-11,2021,29694,29694,8887,0.299286051054085,0.299286051054085,2.39428840843268,7424,1.1970635775862069,0.3942884084326801,14468.0,1.9070519296827642
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/CT-JAX-JAX000707/2021|EPI_ISL_1540773|2021-03-29,2021,29831,29831,8921,0.29905132244980054,0.29905132244980054,2.3924105795984043,7458,1.196165191740413,0.3924105795984043,14534.0,1.9051992893298917
hcov-19_2026_02_14_16.fasta,hCoV-19/Scotland/QEUH-14AA4C9/2021|EPI_ISL_1538161|2021-03-30,2021,29763,29763,8904,0.29916339078721904,0.29916339078721904,2.3933071262977523,7441,1.1966133584195673,0.39330712629775233,14522.0,1.9053858817995497
hcov-19_2026_02_14_16.fasta,hCoV-19/England/MILK-14BB261/2021|EPI_ISL_1537476|2021-04-01,2021,29763,29763,8907,0.2992641870779155,0.2992641870779155,2.394113496623324,7441,1.1970165300362854,0.3941134966233242,14522.0,1.9061922521251218
hcov-19_2026_02_14_16.fasta,hCoV-19/England/ALDP-14C315A/2021|EPI_ISL_1536163|2021-04-01,2021,29763,29763,8908,0.29929778584148103,0.29929778584148103,2.3943822867318483,7441,1.1971509205751916,0.3943822867318483,14522.0,1.9064610422336459
hcov-19_2026_02_14_16.fasta,hCoV-19/Switzerland/GE-33720769/2021|EPI_ISL_1533229|2021-03-30,2021,29802,29802,8916,0.29917455204348703,0.29917455204348703,2.3933964163478962,7451,1.1966179036370956,0.39339641634789624,14528.0,1.9059123548755117
hcov-19_2026_02_14_16.fasta,hCoV-19/Italy/VEN-IZSVe-21RS593-9_VE/2021|EPI_ISL_1524611|2021-03-16,2021,29873,29873,8924,0.29873129581896696,0.29873129581896696,2.3898503665517357,7469,1.1948051948051948,0.38985036655173566,14558.0,1.902520670839889
hcov-19_2026_02_14_16.fasta,hCoV-19/Italy/VEN-IZSVe-21RS606-27_PD/2021|EPI_ISL_1524550|2021-03-18,2021,29880,29880,8928,0.2987951807228916,0.2987951807228916,2.3903614457831326,7470,1.1951807228915663,0.3903614457831326,14576.0,1.9025435073627845
hcov-19_2026_02_14_16.fasta,hCoV-19/Iraq/Samawa-30/2021|EPI_ISL_1524359|2021-02-10,2021,29837,29837,8922,0.2990247008747528,0.2990247008747528,2.3921976069980224,7460,1.1959785522788204,0.3921976069980224,14566.0,1.9040117974327178
hcov-19_2026_02_14_16.fasta,hCoV-19/Luxembourg/LNS8869290/2021|EPI_ISL_1522971|2021-03-15,2021,29718,29718,8833,0.29722726966821456,0.29722726966821456,2.3778181573457164,7430,1.188829071332436,0.37781815734571644,14500.0,1.8898983780873544
hcov-19_2026_02_14_16.fasta,hCoV-19/Slovakia/srUVZ_PL4_G11/2021|EPI_ISL_1524160|2021-03-08,2021,29846,29846,8874,0.2973262748777056,0.2973262748777056,2.3786101990216446,7462,1.189225408737604,0.3786101990216446,14532.0,1.8917107820143402
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/WA-UW-68551/2021|EPI_ISL_1523827|2021-03-22,2021,29521,29521,8842,0.2995155990650723,0.2995155990650723,2.3961247925205784,7381,1.1979406584473649,0.3961247925205784,14394.0,1.9085396836150537
hcov-19_2026_02_14_16.fasta,hCoV-19/Spain/RI-IBV-005990/2020|EPI_ISL_500423|2020-03-24,2020,29815,29815,8919,0.29914472580915646,0.29914472580915646,2.3931578064732517,7454,1.196538771129595,0.3931578064732517,14570.0,1.9044776119402984
hcov-19_2026_02_14_16.fasta,hCoV-19/England/ALDP-14B6424/2021|EPI_ISL_1517934|2021-03-31,2021,29763,29763,8910,0.29936498336861206,0.29936498336861206,2.3949198669488965,7441,1.1974197016530037,0.39491986694889647,14522.0,1.9069986224506938
hcov-19_2026_02_14_16.fasta,hCoV-19/France/IDF-IPP07519/2021|EPI_ISL_1517203|2021-03-21,2021,29748,29748,8904,0.29931423961274706,0.29931423961274706,2.3945139169019765,7437,1.1972569584509882,0.39451391690197646,14476.0,1.90789296759446
hcov-19_2026_02_14_16.fasta,hCoV-19/Italy/CAL-TIGEM-IZSM-COLLI-7005/2021|EPI_ISL_1509377|2021-03-01,2021,29893,29893,8935,0.29889940788813435,0.29889940788813435,2.391195263105075,7474,1.1954776558736955,0.3911952631050748,14558.0,1.904191616766467
hcov-19_2026_02_14_16.fasta,hCoV-19/Scotland/QEUH-14A0205/2021|EPI_ISL_1506304|2021-03-30,2021,29763,29763,8908,0.29929778584148103,0.29929778584148103,2.3943822867318483,7441,1.1971509205751916,0.3943822867318483,14522.0,1.9064610422336459
hcov-19_2026_02_14_16.fasta,hCoV-19/Spain/IB-IBV-99011561/2020|EPI_ISL_779869|2020-12-14,2020,29807,29807,8923,0.29935921092360857,0.29935921092360857,2.3948736873888685,7452,1.1973966720343532,0.3948736873888685,14550.0,1.9067333176770558
hcov-19_2026_02_14_16.fasta,hCoV-19/Ireland/D-NVRL-ec21IRL75247/2021|EPI_ISL_1502251|2021-03-16,2021,29848,29848,8932,0.29924953095684803,0.29924953095684803,2.3939962476547842,7462,1.1969981238273921,0.39399624765478425,14536.0,1.9069954435808094
hcov-19_2026_02_14_16.fasta,hCoV-19/Luxembourg/LNS8212047/2021|EPI_ISL_1498795|2021-03-08,2021,29713,29713,8895,0.29936391478477437,0.29936391478477437,2.394911318278195,7429,1.1973347691479337,0.3949113182781949,14470.0,1.9079190926530474
hcov-19_2026_02_14_16.fasta,hCoV-19/Luxembourg/LNS4940089/2021|EPI_ISL_1498619|2021-02-23,2021,29708,29708,8894,0.29938063821192945,0.29938063821192945,2.3950451056954356,7427,1.1975225528477178,0.3950451056954356,14480.0,1.9076343072573045
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/WA-UW-68002/2021|EPI_ISL_1498068|2021-03-22,2021,29521,29521,8842,0.2995155990650723,0.2995155990650723,2.3961247925205784,7381,1.1979406584473649,0.3961247925205784,14394.0,1.9085396836150537
hcov-19_2026_02_14_16.fasta,hCoV-19/Slovakia/UKBA-2447/2021|EPI_ISL_1492492|2021-03-11,2021,29695,29695,8890,0.29937699949486446,0.29937699949486446,2.3950159959589157,7424,1.1974676724137931,0.3950159959589157,14466.0,1.9078632766459
hcov-19_2026_02_14_16.fasta,hCoV-19/Spain/PV-IBV-000694/2020|EPI_ISL_452770|2020-03-04,2020,29856,29856,8883,0.2975281350482315,0.2975281350482315,2.380225080385852,7464,1.190112540192926,0.380225080385852,14532.0,1.8934887459807075
hcov-19_2026_02_14_16.fasta,hCoV-19/Norway/5417/2021|EPI_ISL_1490297|2021-03-02,2021,29809,29809,8913,0.29900365661377437,0.29900365661377437,2.392029252910195,7453,1.195894270763451,0.39202925291019497,14530.0,1.9045925727129391
hcov-19_2026_02_14_16.fasta,hCoV-19/England/ALDP-154859C/2021|EPI_ISL_2092533|2021-04-28,2021,29763,29763,8912,0.299432180895743,0.299432180895743,2.395457447165944,7441,1.1976884827308159,0.3954574471659442,14522.0,1.9075362026677418
hcov-19_2026_02_14_16.fasta,hCoV-19/England/ALDP-148B82C/2021|EPI_ISL_1487604|2021-03-25,2021,29763,29763,8909,0.29933138460504655,0.29933138460504655,2.3946510768403724,7441,1.1972853111140975,0.3946510768403724,14522.0,1.9067298323421698
hcov-19_2026_02_14_16.fasta,hCoV-19/England/QEUH-1487213/2021|EPI_ISL_1487267|2021-03-28,2021,29763,29763,8910,0.29936498336861206,0.29936498336861206,2.3949198669488965,7441,1.1974197016530037,0.39491986694889647,14522.0,1.9069986224506938
hcov-19_2026_02_14_16.fasta,hCoV-19/England/ALDP-149B522/2021|EPI_ISL_1486134|2021-03-28,2021,29763,29763,8915,0.29953297718643956,0.29953297718643956,2.3962638174915165,7441,1.198091654347534,0.3962638174915165,14522.0,1.908342572993314
hcov-19_2026_02_14_16.fasta,hCoV-19/England/ALDP-149AA42/2021|EPI_ISL_1484874|2021-03-27,2021,29763,29763,8919,0.29966737224070156,0.29966737224070156,2.3973389779256125,7441,1.1986292165031582,0.39733897792561246,14522.0,1.9094177334274098
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NY-Wadsworth-21036053-01/2021|EPI_ISL_1482446|2021-03-22,2021,29837,29837,8881,0.2976505680866039,0.2976505680866039,2.381204544692831,7460,1.1904825737265416,0.38120454469283116,14566.0,1.8930187351275263
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/FL-CDC-FG-014829/2021|EPI_ISL_1481893|2021-03-18,2021,29812,29812,8916,0.2990741983094056,0.2990741983094056,2.392593586475245,7453,1.1962967932376225,0.392593586475245,14540.0,1.9048705219374749
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/OH-CDC-QDX22905080/2021|EPI_ISL_1480879|2021-03-11,2021,29763,29763,8910,0.29936498336861206,0.29936498336861206,2.3949198669488965,7441,1.1974197016530037,0.39491986694889647,14522.0,1.9069986224506938
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/TX-CDC-QDX22754150/2021|EPI_ISL_1480734|2021-03-09,2021,29763,29763,8913,0.29946577965930854,0.29946577965930854,2.3957262372744683,7441,1.1978228732697218,0.3957262372744683,14522.0,1.907804992776266
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/MN-MDH-4574/2021|EPI_ISL_1479034|2021-03-29,2021,29760,29760,8855,0.2975470430107527,0.2975470430107527,2.3803763440860215,7440,1.1901881720430108,0.3803763440860215,14488.0,1.8935483870967742
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/CA-CZB-28313/2021|EPI_ISL_1478022|2021-01-16,2021,29834,29834,8931,0.29935643896225783,0.29935643896225783,2.3948515116980627,7459,1.1973454886714037,0.39485151169806265,14536.0,1.9076221760407588
hcov-19_2026_02_14_16.fasta,hCoV-19/Spain/AN-IBV-99023144/2021|EPI_ISL_1272466|2021-02-08,2021,29814,29814,8885,0.29801435567183204,0.29801435567183204,2.3841148453746563,7454,1.191977461765495,0.38411484537465634,14528.0,1.8968269940296505
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NY-PRL-2021_04_01_00H10/2021|EPI_ISL_1471912|2021-03-29,2021,29735,29735,8894,0.29910879435009247,0.29910879435009247,2.3928703548007397,7434,1.196394942157654,0.39287035480073973,14494.0,1.9054313099041533
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/CA-CDC-QDX23356618/2021|EPI_ISL_1526059|2021-03-26,2021,29772,29772,8908,0.29920730888082764,0.29920730888082764,2.393658471046621,7443,1.1968292355233106,0.3936584710466211,14524.0,1.9058175466881633
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NY-PRL-2021_03_31_00C03/2021|EPI_ISL_1471506|2021-03-27,2021,29736,29736,8892,0.2990314769975787,0.2990314769975787,2.3922518159806296,7434,1.1961259079903148,0.39225181598062964,14508.0,1.9043583535108959
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NY-PRL-2021_03_29_00P15/2021|EPI_ISL_1470848|2021-03-25,2021,29732,29732,8892,0.2990717072514463,0.2990717072514463,2.39257365801157,7433,1.196286829005785,0.3925736580115702,14500.0,1.9048836270684784
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/TN-CDC-ASC210007085/2021|EPI_ISL_1562724|2021-03-16,2021,29866,29866,8932,0.2990691756512422,0.2990691756512422,2.3925534052099375,7467,1.1961965983661444,0.39255340520993753,14588.0,1.9041050023438024
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/CA-SEARCH-8046/2021|EPI_ISL_1468993|2021-03-06,2021,29895,29895,8924,0.29851145676534535,0.29851145676534535,2.388091654122763,7474,1.194005887075194,0.3880916541227628,14570.0,1.9007191838100017
hcov-19_2026_02_14_16.fasta,hCoV-19/England/ALDP-1460FBF/2021|EPI_ISL_1468340|2021-03-22,2021,29763,29763,8913,0.29946577965930854,0.29946577965930854,2.3957262372744683,7441,1.1978228732697218,0.3957262372744683,14522.0,1.907804992776266
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/TX-CDC-3960576-001/2021|EPI_ISL_913985|2021-01-12,2021,29897,29897,8944,0.29916045088135934,0.29916045088135934,2.3932836070508747,7475,1.1965217391304348,0.39328360705087473,14590.0,1.9052747767334515
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/PA-CDC-QDX22442009/2021|EPI_ISL_1254223|2021-02-23,2021,29782,29782,8846,0.2970250486871264,0.2970250486871264,2.3762003894970114,7446,1.18802041364491,0.3762003894970114,14508.0,1.889060506346115
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/AZ-CDC-QDX22317777/2021|EPI_ISL_1253235|2021-02-21,2021,29782,29782,8906,0.2990396884023907,0.2990396884023907,2.3923175072191256,7446,1.196078431372549,0.3923175072191256,14508.0,1.9051776240682292
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/GA-CDC-STM-000030572/2021|EPI_ISL_1338191|2021-03-07,2021,29873,29873,8911,0.2982961202423593,0.2982961202423593,2.3863689619388744,7469,1.1930646672914713,0.3863689619388744,14558.0,1.8990392662270277
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/WI-CDC-LC0024190/2021|EPI_ISL_1321158|2021-03-01,2021,29713,29713,8893,0.29929660417998855,0.29929660417998855,2.3943728334399084,7429,1.1970655539103514,0.39437283343990837,14470.0,1.9073806078147613
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NJ-CDC-LC0022218/2021|EPI_ISL_1319476|2021-02-24,2021,29710,29710,8890,0.29922584988219453,0.29922584988219453,2.3938067990575562,7428,1.196822832525579,0.3938067990575562,14488.0,1.9061595422416695
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NC-CDC-STM-000037615/2021|EPI_ISL_1512731|2021-03-15,2021,29829,29829,8918,0.29897080022796607,0.29897080022796607,2.3917664018237286,7458,1.195762939125771,0.39176640182372857,14514.0,1.905192933051728
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NC-CDC-STM-000035778/2021|EPI_ISL_1479372|2021-03-13,2021,29831,29831,8915,0.2988501894002883,0.2988501894002883,2.3908015152023063,7458,1.195360686511129,0.3908015152023063,14534.0,1.9035902249337937
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/FL-CDC-STM-000028261/2021|EPI_ISL_1340302|2021-02-28,2021,29887,29887,8936,0.29899287315555256,0.29899287315555256,2.3919429852444205,7472,1.1959314775160599,0.3919429852444205,14618.0,1.902834008097166
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/PA-CDC-STM-000029014/2021|EPI_ISL_1340071|2021-03-05,2021,29903,29903,8947,0.2992007490887202,0.2992007490887202,2.3936059927097615,7476,1.1967629748528625,0.3936059927097615,14578.0,1.9060963782898037
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/TX-CDC-STM-000025437/2021|EPI_ISL_1270666|2021-02-26,2021,29873,29873,8904,0.2980617949318783,0.2980617949318783,2.3844943594550263,7469,1.1921274601686973,0.3844943594550263,14558.0,1.8971646637431794
hcov-19_2026_02_14_16.fasta,hCoV-19/England/RAND-1472E44/2021|EPI_ISL_1467399|2021-03-24,2021,29763,29763,8910,0.29936498336861206,0.29936498336861206,2.3949198669488965,7441,1.1974197016530037,0.39491986694889647,14522.0,1.9069986224506938
hcov-19_2026_02_14_16.fasta,hCoV-19/England/MILK-141AD9C/2021|EPI_ISL_1455427|2021-03-18,2021,29763,29763,8909,0.29933138460504655,0.29933138460504655,2.3946510768403724,7441,1.1972853111140975,0.3946510768403724,14522.0,1.9067298323421698
hcov-19_2026_02_14_16.fasta,hCoV-19/England/CAMC-142DD4B/2021|EPI_ISL_1454411|2021-03-20,2021,29763,29763,8913,0.29946577965930854,0.29946577965930854,2.3957262372744683,7441,1.1978228732697218,0.3957262372744683,14522.0,1.907804992776266
hcov-19_2026_02_14_16.fasta,hCoV-19/England/RAND-1458AD7/2021|EPI_ISL_1451477|2021-03-21,2021,29761,29761,8916,0.29958670743590604,0.29958670743590604,2.3966936594872483,7441,1.19822604488644,0.39669365948724833,14454.0,1.9110244951446524
hcov-19_2026_02_14_16.fasta,hCoV-19/England/QEUH-145F4E1/2021|EPI_ISL_1449356|2021-03-23,2021,29763,29763,8916,0.299566575950005,0.299566575950005,2.39653260760004,7441,1.19822604488644,0.39653260760004017,14522.0,1.9086113631018378
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/MA-CDC-2-4014193/2021|EPI_ISL_1446993|2021-02-26,2021,29848,29848,8930,0.2991825247922809,0.2991825247922809,2.3934601983382473,7462,1.1967300991691237,0.3934601983382473,14536.0,1.9064593942642722
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/TX-TCH-TCMC02032/2021|EPI_ISL_1446379|2021-02-04,2021,29569,29569,8859,0.2996043153302445,0.2996043153302445,2.396834522641956,7393,1.1982956851075341,0.39683452264195607,14470.0,1.9074706618417938
hcov-19_2026_02_14_16.fasta,hCoV-19/Portugal/PT5397/2021|EPI_ISL_1444157|2021-03-05,2021,29777,29777,8943,0.3003324713705209,0.3003324713705209,2.402659770964167,7445,1.2012088650100738,0.40265977096416705,14518.0,1.9151022601336603
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/RP-RKI-I-058791/2021|EPI_ISL_1442643|2021-03-23,2021,29832,29832,8924,0.2991418610887637,0.2991418610887637,2.39313488871011,7458,1.196567444355055,0.3931348887101098,14480.0,1.9077500670421024
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/HH-RKI-I-056918/2021|EPI_ISL_1440621|2021-03-17,2021,29892,29892,8914,0.29820687809447344,0.29820687809447344,2.3856550247557875,7473,1.1928275123778938,0.3856550247557875,14560.0,1.8985681787769302
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/RP-RKI-I-054138/2021|EPI_ISL_1437683|2021-03-18,2021,29835,29835,8926,0.29917881682587566,0.29917881682587566,2.3934305346070053,7459,1.1966751575278187,0.3934305346070053,14578.0,1.9048097871627283
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/NW-RKI-I-053796/2021|EPI_ISL_1437301|2021-03-13,2021,29686,29686,8885,0.29929933301893147,0.29929933301893147,2.3943946641514517,7422,1.1971166801401238,0.39439466415145175,14496.0,1.9060836758067776
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/SN-RKI-I-052706/2021|EPI_ISL_1436121|2021-03-13,2021,29853,29853,8886,0.297658526781228,0.297658526781228,2.381268214249824,7464,1.1905144694533762,0.38126821424982404,14574.0,1.8930760727565068
hcov-19_2026_02_14_16.fasta,hCoV-19/Germany/NW-RKI-I-051075/2021|EPI_ISL_1433677|2021-03-11,2021,29641,29641,8846,0.2984379744273135,0.2984379744273135,2.387503795418508,7411,1.1936310889218729,0.3875037954185081,14482.0,1.8989237879963563
hcov-19_2026_02_14_16.fasta,hCoV-19/Japan/PG-22508/2021|EPI_ISL_1426585|2021-01-22,2021,29780,29780,8916,0.29939556749496304,0.29939556749496304,2.3951645399597044,7445,1.1975822699798522,0.39516453995970435,14516.0,1.9077233042310275
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/NH-CDC-QDX22635344/2021|EPI_ISL_1422769|2021-03-03,2021,29763,29763,8911,0.2993985821321775,0.2993985821321775,2.39518865705742,7441,1.1975540921919097,0.3951886570574201,14522.0,1.9072674125592177
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/FL-CDC-STM-000027367/2021|EPI_ISL_1421378|2021-03-02,2021,29854,29854,8930,0.29912239565887316,0.29912239565887316,2.3929791652709853,7464,1.1964094319399785,0.3929791652709853,14588.0,1.9043344275473972
hcov-19_2026_02_14_16.fasta,hCoV-19/USA/FL-CDC-STM-000024367/2021|EPI_ISL_1420908|2021-02-24,2021,29884,29884,8943,0.29925712755989825,0.29925712755989825,2.394057020479186,7471,1.197028510239593,0.394057020479186,14624.0,1.9046981662428055
hcov-19_2026_02_14_16.fasta,hCoV-19/Sweden/14241707P/2021|EPI_ISL_1420295|2021-02-10,2021,29634,29634,8858,0.29891341027198487,0.29891341027198487,2.391307282175879,7409,1.1955729518153597,0.39130728217587896,14452.0,1.9036242154282244
hcov-19_2026_02_14_16.fasta,hCoV-19/Sweden/3923677764/2021|EPI_ISL_1420125|2021-02-20,2021,29559,29559,8845,0.29923204438580464,0.29923204438580464,2.393856355086437,7390,1.1968876860622464,0.3938563550864371,14442.0,1.9052741973679759
hcov-19_2026_02_14_16.fasta,hCoV-19/Sweden/SE00324641/2021|EPI_ISL_1417338|2021-03-03,2021,29817,29817,8925,0.2993258879162894,0.2993258879162894,2.394607103330315,7455,1.1971830985915493,0.3946071033303151,14574.0,1.905825535768186
hcov-19_2026_02_14_16.fasta,hCoV-19/England/ALDP-14419A7/2021|EPI_ISL_1412680|2021-03-21,2021,29763,29763,8905,0.29919698955078455,0.29919698955078455,2.3935759164062764,7441,1.1967477489584732,0.3935759164062764,14522.0,1.9056546719080738
hcov-19_2026_02_14_16.fasta,hCoV-19/England/MILK-1440999/2021|EPI_ISL_1411759|2021-03-20,2021,29763,29763,8912,0.299432180895743,0.299432180895743,2.395457447165944,7441,1.1976884827308159,0.3954574471659442,14522.0,1.9075362026677418
hcov-19_2026_02_14_16.fasta,hCoV-19/Switzerland/SH-ETHZ-540078/2021|EPI_ISL_1408232|2021-03-16,2021,29817,29817,8914,0.29895697085555223,0.29895697085555223,2.391655766844418,7455,1.1957075788061704,0.39165576684441783,14574.0,1.9028741992822886
hcov-19_2026_02_14_16.fasta,hCoV-19/France/ARA-210018215201/2021|EPI_ISL_1406637|2021-03-22,2021,29846,29846,8928,0.2991355625544462,0.2991355625544462,2.3930845004355694,7462,1.196462074510855,0.3930845004355694,14532.0,1.9061850834282652
hcov-19_2026_02_14_16.fasta,hCoV-19/Poland/PL_P854/2021|EPI_ISL_1402661|2021-02-24,2021,29763,29763,8904,0.29916339078721904,0.29916339078721904,2.3933071262977523,7441,1.1966133584195673,0.39330712629775233,14522.0,1.9053858817995497
hcov-19_2026_02_14_16.fasta,hCoV-19/Poland/PL_P648/2021|EPI_ISL_1402495|2021-02-26,2021,29763,29763,8904,0.29916339078721904,0.29916339078721904,2.3933071262977523,7441,1.1966133584195673,0.39330712629775233,14522.0,1.9053858817995497
hcov-19_2026_02_14_16.fasta,hCoV-19/Portugal/PT5015/2021|EPI_ISL_1400129|2021-03-05,2021,29778,29778,8908,0.2991470212908859,0.2991470212908859,2.393176170327087,7445,1.196507723304231,0.39317617032708707,14476.0,1.9070454698099268
hcov-19_2026_02_14_16.fasta,hCoV-19/England/QEUH-15381C8/2021|EPI_ISL_2006432|2021-04-24,2021,29763,29763,8911,0.2993985821321775,0.2993985821321775,2.39518865705742,7441,1.1975540921919097,0.3951886570574201,14522.0,1.9072674125592177
hcov-19_2026_02_14_16.fasta,hCoV-19/Poland/NIPH-NIH_ECDC-960/2021|EPI_ISL_1393797|2021-02-23,2021,29617,29617,8867,0.2993888645034946,0.2993888645034946,2.395110916027957,7405,1.1974341661039838,0.3951109160279569,14438.0,1.9076206232906776
hcov-19_2026_02_14_16.fasta,hCoV-19/Czech_Republic/IAB20_016_partD_09/2021|EPI_ISL_1391280|2021-02-03,2021,29735,29735,8902,0.2993778375651589,0.2993778375651589,2.395022700521271,7434,1.197471078827011,0.3950227005212712,14494.0,1.9075836556246848
hcov-19_2026_02_14_16.fasta,hCoV-19/Italy/CAM-TIGEM-IZSM-COLLI-6050/2021|EPI_ISL_1390642|2021-03-18,2021,29893,29893,8947,0.2993008396614592,0.2993008396614592,2.3944067172916736,7474,1.197083221835697,0.39440671729167365,14558.0,1.9074030709530658
